timestamp;server.timestamp;ident;position.latitude;position.longitude;position.altitude;position.speed;position.direction;movement.status;x.acceleration;y.acceleration;z.acceleration;can.ambient.air.temperature;can.engine.coolant.temperature;can.engine.load.level;can.engine.rpm;can.throttle.pedal.level;can.short.fuel.trim;can.maf.air.flow.rate;can.vehicle.speed
27/10/2022 10:16:08;27/10/2022 10:16:59;359633107827987;51.112267;71.517017;333;49;100;TRUE;0.274;0.045;-2.081;4;92;21;1563;0;13;3.35;50
27/10/2022 10:16:08;27/10/2022 10:16:59;359633107827987;51.112267;71.517017;333;49;100;TRUE;0.274;0.045;-2.081;4;92;21;1563;0;13;3.35;50
27/10/2022 10:16:08;27/10/2022 10:16:24;359633107827987;51.112267;71.517017;333;49;100;TRUE;0.317;0.23;-2.044;4;92;19;1444;0;11;3.53;46
27/10/2022 10:16:09;27/10/2022 10:16:37;359633107827987;51.112247;71.517187;331;45;99;TRUE;0.311;0.362;-2.231;4;92;19;1444;0;11;3.53;46
27/10/2022 10:16:09;27/10/2022 10:16:37;359633107827987;51.112247;71.517187;331;45;99;TRUE;0.311;0.362;-2.231;4;92;19;1444;0;11;3.53;46
27/10/2022 10:16:10;27/10/2022 10:16:37;359633107827987;51.112222;71.51733;331;40;104;TRUE;0.456;0.317;-2.175;4;92;21;1270;0;10;3.37;39
27/10/2022 10:16:10;27/10/2022 10:16:37;359633107827987;51.112222;71.51733;331;40;104;TRUE;0.456;0.317;-2.175;4;92;21;1270;0;10;3.37;39
27/10/2022 10:16:11;27/10/2022 10:16:37;359633107827987;51.112198;71.517437;331;32;105;TRUE;0.546;0.387;-2.059;4;92;22;1371;0;9;3.26;30
27/10/2022 10:16:12;27/10/2022 10:16:37;359633107827987;51.112182;71.517507;331;24;106;TRUE;0.546;0.387;-2.059;4;92;22;1371;0;9;3.26;30
27/10/2022 10:16:13;27/10/2022 10:16:37;359633107827987;51.11217;71.517567;330;18;108;TRUE;0.305;0.146;-1.994;4;92;24;1045;0;7;3.25;19
27/10/2022 10:16:13;27/10/2022 10:16:37;359633107827987;51.11217;71.517567;330;18;108;TRUE;0.305;0.146;-1.994;4;92;24;1045;0;7;3.25;19
27/10/2022 10:16:13;27/10/2022 10:16:24;359633107827987;51.11217;71.517567;330;18;108;TRUE;0.31;0.181;-2.012;4;92;34;931;0;7;3.69;6
27/10/2022 10:16:15;27/10/2022 10:16:37;359633107827987;51.112155;71.517622;327;7;109;TRUE;0.19;0.088;-1.992;4;92;44;772;0;4;3.87;0
27/10/2022 10:16:18;27/10/2022 10:16:24;359633107827987;51.112157;71.517623;324;0;110;TRUE;0.211;0.114;-1.999;4;93;41;764;0;3;3.68;0
27/10/2022 10:16:23;27/10/2022 10:16:27;359633107827987;51.112127;71.5176;326;0;110;TRUE;0.201;0.094;-1.992;4;93;32;746;0;-1;2.84;0
27/10/2022 10:16:28;27/10/2022 10:16:39;359633107827987;51.112138;71.517522;325;0;110;TRUE;0.188;0.078;-1.994;4;93;34;756;0;-1;2.97;0
27/10/2022 10:16:33;27/10/2022 10:16:39;359633107827987;51.112155;71.517503;325;0;110;TRUE;0.201;0.104;-1.982;4;94;32;759;0;-3;2.84;0
27/10/2022 10:16:38;27/10/2022 10:16:43;359633107827987;51.112155;71.517503;325;0;110;TRUE;0.129;0.047;-2.021;4;94;32;746;0;0;2.81;0
27/10/2022 10:16:42;27/10/2022 10:16:59;359633107827987;51.112155;71.517598;326;10;84;TRUE;0.116;0.125;-2.252;4;93;63;2518;0;0;22.41;21
27/10/2022 10:16:44;27/10/2022 10:16:50;359633107827987;51.112158;71.517678;327;16;87;TRUE;-0.004;0.059;-2.199;4;93;81;2867;0;0;24.94;28
27/10/2022 10:16:45;27/10/2022 10:16:59;359633107827987;51.112115;71.517945;328;29;97;TRUE;0.215;0.204;-2.124;4;92;96;2666;0;2;30.4;43
27/10/2022 10:16:47;27/10/2022 10:16:59;359633107827987;51.11204;71.518317;330;44;103;TRUE;0.201;0.36;-2.252;4;91;62;2304;0;0;20.38;47
27/10/2022 10:16:48;27/10/2022 10:16:52;359633107827987;51.112003;71.51851;331;45;103;TRUE;0.134;0.177;-2.391;4;91;72;2370;0;-5;20.95;50
27/10/2022 10:16:51;27/10/2022 10:16:59;359633107827987;51.111918;71.519155;333;57;103;TRUE;0.181;0.187;-2.182;4;91;100;1932;0;0;22.32;58
27/10/2022 10:16:53;27/10/2022 10:17:03;359633107827987;51.111855;71.51963;332;58;104;TRUE;0.243;0.139;-2.121;4;91;98;2028;0;7;24.11;61
27/10/2022 10:16:58;27/10/2022 10:17:03;359633107827987;51.111653;71.520872;334;67;104;TRUE;0.21;0.269;-2.136;4;92;35;2169;0;3;9.23;65
27/10/2022 10:17:03;27/10/2022 10:17:06;359633107827987;51.111497;71.522068;327;62;104;TRUE;0.265;0.305;-2.147;4;92;29;1995;0;3;7.47;63
27/10/2022 10:17:08;27/10/2022 10:17:11;359633107827987;51.11132;71.523213;325;59;102;TRUE;0.223;0.37;-2.19;4;92;46;1850;0;11;10.86;56
27/10/2022 10:17:13;27/10/2022 10:17:19;359633107827987;51.111147;71.524298;321;58;102;TRUE;0.353;0.332;-2.244;4;91;56;1914;0;2;12.76;59
27/10/2022 10:17:18;27/10/2022 10:17:22;359633107827987;51.110962;71.525382;319;58;105;TRUE;0.179;0.102;-2.072;4;91;50;1962;0;-3;12.12;59
27/10/2022 10:17:23;27/10/2022 10:17:32;359633107827987;51.110735;71.526457;326;57;105;TRUE;0.172;0.256;-2.277;4;91;34;1952;0;0;8.2;58
27/10/2022 10:17:28;27/10/2022 10:17:32;359633107827987;51.110537;71.527573;333;57;105;TRUE;0.234;0.311;-2.262;4;91;37;1880;0;3;8.58;57
27/10/2022 10:17:33;27/10/2022 10:17:41;359633107827987;51.110375;71.528592;336;53;103;TRUE;0.333;0.272;-2.148;4;90;30;1839;0;3;6.98;56
27/10/2022 10:17:38;27/10/2022 10:17:53;359633107827987;51.11021;71.529622;338;54;103;TRUE;0.156;0.015;-2.31;4;90;61;1893;0;-6;10.81;58
27/10/2022 10:17:43;27/10/2022 10:17:53;359633107827987;51.110048;71.530698;340;56;102;TRUE;0.192;0.244;-2.162;4;90;39;1822;0;-4;6.45;56
27/10/2022 10:17:48;27/10/2022 10:17:56;359633107827987;51.110048;71.530698;0;0;0;TRUE;0.193;0.176;-2.196;4;90;67;1840;0;-4;13.42;57
27/10/2022 10:17:52;27/10/2022 10:19:59;359633107827987;51.10988;71.53236;340;46;97;TRUE;0.24;0.167;-2.217;4;89;16;1668;0;0;3.22;53
27/10/2022 10:17:53;27/10/2022 10:18:13;359633107827987;51.109802;71.532732;342;50;102;TRUE;0.195;0.08;-2.301;4;89;16;1564;0;-3;3.14;51
27/10/2022 10:17:54;27/10/2022 10:19:59;359633107827987;51.109777;71.53291;344;50;103;TRUE;0.366;0.195;-2.03;4;89;18;1447;0;-1;3.36;48
27/10/2022 10:17:55;27/10/2022 10:19:54;359633107827987;51.109783;71.533013;349;24;105;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:17:56;27/10/2022 10:19:54;359633107827987;51.109772;71.533148;350;19;106;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:17:57;27/10/2022 10:19:54;359633107827987;51.109745;71.533292;352;0;105;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:17:58;27/10/2022 10:19:54;359633107827987;51.109718;71.533413;354;28;106;TRUE;0.366;0.195;-2.03;4;89;18;1447;0;-1;3.36;48
27/10/2022 10:17:59;27/10/2022 10:19:48;359633107827987;51.1097;71.533512;354;0;106;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:00;27/10/2022 10:19:54;359633107827987;51.109687;71.53359;354;19;105;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:00;27/10/2022 10:19:54;359633107827987;51.109687;71.53359;354;19;105;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:01;27/10/2022 10:18:28;359633107827987;51.109673;71.533657;354;0;102;TRUE;0.193;0.044;-2.019;4;90;34;750;0;1;3.03;0
27/10/2022 10:18:02;27/10/2022 10:18:28;359633107827987;51.10966;71.533698;353;0;108;TRUE;0.193;0.044;-2.019;4;90;34;750;0;1;3.03;0
27/10/2022 10:18:04;27/10/2022 10:19:54;359633107827987;51.109652;71.533727;353;8;109;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:04;27/10/2022 10:19:54;359633107827987;51.109648;71.533733;353;0;109;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:06;27/10/2022 10:19:54;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:06;27/10/2022 10:19:48;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:06;27/10/2022 10:19:48;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.496;0.553;-2.172;4;89;26;1185;0;0;3.89;19
27/10/2022 10:18:07;27/10/2022 10:19:48;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.193;0.044;-2.019;4;90;34;750;0;1;3.03;0
27/10/2022 10:18:07;27/10/2022 10:19:48;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.193;0.044;-2.019;4;90;34;750;0;1;3.03;0
27/10/2022 10:18:09;27/10/2022 10:18:58;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.193;0.044;-2.019;4;90;34;750;0;1;3.03;0
27/10/2022 10:18:09;27/10/2022 10:18:28;359633107827987;51.109638;71.533742;352;0;109;TRUE;0.193;0.044;-2.019;4;90;34;750;0;1;3.03;0
27/10/2022 10:18:11;27/10/2022 10:18:28;359633107827987;51.109632;71.533712;352;7;262;TRUE;0.2;0.085;-1.99;4;90;32;759;0;3;2.94;0
27/10/2022 10:18:13;27/10/2022 10:18:14;359633107827987;51.109637;71.533698;353;4;278;TRUE;0.192;0.057;-2;4;91;34;757;0;0;2.9;0
27/10/2022 10:18:14;27/10/2022 10:18:28;359633107827987;51.109635;71.533683;354;6;252;TRUE;0.201;0.085;-2.006;4;91;34;757;0;0;2.9;0
27/10/2022 10:18:15;27/10/2022 10:18:28;359633107827987;51.109633;71.533668;354;0;264;TRUE;0.04;0;-2.162;4;91;33;781;0;0;2.93;0
27/10/2022 10:18:18;27/10/2022 10:18:20;359633107827987;51.109628;71.533668;356;0;228;TRUE;0.063;0.122;-2.186;4;91;69;2481;0;-6;14.93;15
27/10/2022 10:18:20;27/10/2022 10:18:28;359633107827987;51.109602;71.533788;356;9;100;TRUE;0.167;0.272;-2.066;4;91;69;2223;0;-3;15.7;21
27/10/2022 10:18:22;27/10/2022 10:18:58;359633107827987;51.10957;71.534012;356;21;96;TRUE;0.186;0.664;-2.248;4;91;38;1507;0;0;4.91;26
27/10/2022 10:18:24;27/10/2022 10:18:58;359633107827987;51.109557;71.534238;357;21;90;TRUE;0.139;0.61;-2.229;4;90;49;1766;0;0;9.97;27
27/10/2022 10:18:25;27/10/2022 10:18:58;359633107827987;51.109572;71.534325;358;20;79;TRUE;0.085;0.221;-2.197;4;90;67;1979;0;-3;14.89;32
27/10/2022 10:18:26;27/10/2022 10:18:58;359633107827987;51.109603;71.5344;359;20;65;TRUE;0.085;0.221;-2.197;4;90;67;1979;0;-3;14.89;32
27/10/2022 10:18:27;27/10/2022 10:18:58;359633107827987;51.109672;71.534463;359;23;37;TRUE;0.106;0.1;-2.3;4;90;67;1979;0;-3;14.89;32
27/10/2022 10:18:28;27/10/2022 10:18:58;359633107827987;51.109758;71.534505;360;37;24;TRUE;0.077;0.007;-2.232;4;90;69;1944;0;-3;15.5;41
27/10/2022 10:18:30;27/10/2022 10:18:40;359633107827987;51.109867;71.534537;360;37;13;TRUE;0.077;0.007;-2.232;4;90;69;1944;0;-3;15.5;41
27/10/2022 10:18:33;27/10/2022 10:18:58;359633107827987;51.110285;71.534767;357;48;11;TRUE;0.044;0.09;-2.114;4;90;76;1686;0;0;21.18;49
27/10/2022 10:18:35;27/10/2022 10:18:42;359633107827987;51.110517;71.534853;354;49;13;TRUE;0.177;0.187;-2.097;4;90;80;1745;0;0;16.67;54
27/10/2022 10:18:38;27/10/2022 10:18:42;359633107827987;51.110905;71.535002;353;52;13;TRUE;0.282;0.177;-2.058;4;90;52;1826;0;2;10.78;56
27/10/2022 10:18:43;27/10/2022 10:19:02;359633107827987;51.111562;71.535343;362;52;6;TRUE;0.143;0.386;-2.241;4;90;45;1849;0;1;10.13;57
27/10/2022 10:18:48;27/10/2022 10:19:02;359633107827987;51.112253;71.535578;370;52;12;TRUE;0.305;0.34;-2.047;4;90;16;1739;0;3;2.34;55
27/10/2022 10:18:51;27/10/2022 10:19:48;359633107827987;51.112622;71.535687;366;47;12;TRUE;0.283;0.259;-2.074;4;90;17;1418;0;-2;3.05;46
27/10/2022 10:18:51;27/10/2022 10:19:48;359633107827987;51.112622;71.535687;366;47;12;TRUE;0.283;0.259;-2.074;4;90;17;1418;0;-2;3.05;46
27/10/2022 10:18:52;27/10/2022 10:19:44;359633107827987;51.112723;71.535728;365;43;13;TRUE;0.253;0.122;-2.108;4;90;17;1418;0;-2;3.05;46
27/10/2022 10:18:53;27/10/2022 10:19:44;359633107827987;51.112815;71.535785;365;39;16;TRUE;0.253;0.122;-2.108;4;90;17;1418;0;-2;3.05;46
27/10/2022 10:18:55;27/10/2022 10:19:44;359633107827987;51.112985;71.535855;363;35;13;TRUE;0.238;0.222;-2.122;4;90;26;1433;0;0;4.06;34
27/10/2022 10:18:55;27/10/2022 10:19:44;359633107827987;51.112985;71.535855;363;35;13;TRUE;0.238;0.222;-2.122;4;90;26;1433;0;0;4.06;34
27/10/2022 10:18:55;27/10/2022 10:19:02;359633107827987;51.112985;71.535855;363;35;13;TRUE;0.238;0.222;-2.122;4;90;26;1433;0;0;4.06;34
27/10/2022 10:18:58;27/10/2022 10:19:08;359633107827987;51.113188;71.535947;360;31;12;TRUE;0.132;0.008;-2.224;4;90;60;2225;0;0;29.98;34
27/10/2022 10:19:02;27/10/2022 10:19:44;359633107827987;51.113517;71.53607;359;42;12;TRUE;0.275;0.215;-2.182;4;89;30;2015;0;-3;7.41;42
27/10/2022 10:19:05;27/10/2022 10:19:08;359633107827987;51.113753;71.536138;357;39;14;TRUE;0.447;0.548;-2.175;4;89;16;1828;0;-3;3.45;40
27/10/2022 10:19:06;27/10/2022 10:19:33;359633107827987;51.113943;71.5362;358;33;10;TRUE;0.35;0.556;-2.087;4;89;17;1296;0;-4;2.91;28
27/10/2022 10:19:06;27/10/2022 10:19:33;359633107827987;51.113943;71.5362;358;33;10;TRUE;0.35;0.556;-2.087;4;89;17;1296;0;-4;2.91;28
27/10/2022 10:19:06;27/10/2022 10:19:33;359633107827987;51.113943;71.5362;358;33;10;TRUE;0.35;0.556;-2.087;4;89;17;1296;0;-4;2.91;28
27/10/2022 10:19:06;27/10/2022 10:19:33;359633107827987;51.113943;71.5362;358;33;10;TRUE;0.35;0.556;-2.087;4;89;17;1296;0;-4;2.91;28
27/10/2022 10:19:08;27/10/2022 10:19:17;359633107827987;51.114088;71.536223;358;27;1;TRUE;0.051;0.325;-2.146;4;89;84;1914;0;-3;14.83;22
27/10/2022 10:19:10;27/10/2022 10:19:33;359633107827987;51.114178;71.536195;358;19;348;TRUE;0.148;0.36;-2.474;4;89;69;1844;0;-8;15.62;26
27/10/2022 10:19:11;27/10/2022 10:19:33;359633107827987;51.114207;71.536132;358;17;330;TRUE;0.11;0.193;-2.256;4;89;72;1927;0;-3;15.89;31
27/10/2022 10:19:12;27/10/2022 10:19:33;359633107827987;51.114232;71.535995;358;20;301;TRUE;0.159;0.103;-2.131;4;89;70;2184;0;-3;16.49;34
27/10/2022 10:19:13;27/10/2022 10:19:33;359633107827987;51.114247;71.535823;358;26;285;TRUE;0.038;-0.108;-2.15;4;89;74;1836;0;0;20.66;38
27/10/2022 10:19:13;27/10/2022 10:19:19;359633107827987;51.114247;71.535823;358;26;285;TRUE;0.179;0.086;-2.181;4;89;74;1836;0;0;20.66;38
27/10/2022 10:19:15;27/10/2022 10:19:33;359633107827987;51.114282;71.53546;359;36;277;TRUE;0.205;0.206;-2.163;4;89;67;2133;0;-1;16.72;45
27/10/2022 10:19:18;27/10/2022 10:19:20;359633107827987;51.11436;71.534902;359;45;283;TRUE;0.233;0.191;-2.174;4;89;76;1618;0;-5;16.46;49
27/10/2022 10:19:23;27/10/2022 10:19:37;359633107827987;51.114533;71.533907;360;48;284;TRUE;0.214;0.163;-2.118;4;89;50;1704;0;1;9.4;52
27/10/2022 10:19:28;27/10/2022 10:19:37;359633107827987;51.114663;71.532952;360;47;279;TRUE;0.206;0.18;-2.163;4;90;23;1645;0;-2;4.09;50
27/10/2022 10:19:34;27/10/2022 10:19:41;359633107827987;51.114663;71.532952;0;0;0;TRUE;0.15;0.076;-2.105;4;89;21;1402;0;0;3.53;46
27/10/2022 10:19:36;27/10/2022 10:19:44;359633107827987;51.114443;71.532075;360;58;239;TRUE;0.248;0.238;-2.063;4;89;21;1325;0;-3;3.39;43
27/10/2022 10:19:37;27/10/2022 10:19:44;359633107827987;51.11447;71.531905;360;50;250;TRUE;0.145;0.05;-2.127;4;89;22;1270;0;-3;3.34;42
27/10/2022 10:19:38;27/10/2022 10:19:44;359633107827987;51.114477;71.531738;360;40;253;TRUE;0.246;0.221;-2.178;4;89;22;1232;0;0;3.23;41
27/10/2022 10:19:39;27/10/2022 10:19:42;359633107827987;51.114477;71.531738;360;40;253;TRUE;0.316;0.406;-2.199;4;89;22;1232;0;0;3.23;41
27/10/2022 10:19:39;27/10/2022 10:19:44;359633107827987;51.114695;71.531348;360;38;274;TRUE;0.278;0.268;-2.149;4;89;22;1232;0;0;3.23;41
27/10/2022 10:19:44;27/10/2022 10:19:45;359633107827987;51.11488;71.530635;360;39;280;TRUE;0.185;0.15;-2.112;4;89;56;2123;0;0;14.19;45
27/10/2022 10:19:49;27/10/2022 10:19:50;359633107827987;51.115068;71.529688;357;43;280;TRUE;0.054;-0.036;-1.994;4;89;53;1664;0;-4;10.95;50
27/10/2022 10:19:54;27/10/2022 10:19:57;359633107827987;51.11529;71.528662;352;44;282;TRUE;0.273;0.316;-2.271;4;89;14;1632;0;-1;3.15;52
27/10/2022 10:19:59;27/10/2022 10:20:04;359633107827987;51.11545;71.527687;349;41;278;TRUE;0.216;0.106;-2.085;4;89;36;1718;0;6;7.35;51
27/10/2022 10:20:04;27/10/2022 10:20:06;359633107827987;51.115612;71.52678;344;36;275;TRUE;0.29;0.151;-2.208;4;89;20;1485;0;-3;3.55;49
27/10/2022 10:20:07;27/10/2022 10:20:12;359633107827987;51.115797;71.525948;342;49;281;TRUE;0.175;0.209;-2.275;4;89;56;1647;0;0;11.42;51
27/10/2022 10:20:09;27/10/2022 10:20:10;359633107827987;51.115858;71.525532;341;49;278;TRUE;0.176;0.294;-2.126;4;89;63;1723;0;-1;12.31;53
27/10/2022 10:20:14;27/10/2022 10:20:17;359633107827987;51.116005;71.524697;338;52;283;TRUE;0.271;0.275;-2.055;4;89;50;1849;0;2;10.97;57
27/10/2022 10:20:19;27/10/2022 10:20:21;359633107827987;51.116168;71.523618;337;55;285;TRUE;0.223;0.26;-2.241;4;89;41;1841;0;0;7.56;55
27/10/2022 10:20:24;27/10/2022 10:20:25;359633107827987;51.116442;71.522542;335;54;290;TRUE;0.125;0.019;-2.125;4;89;34;1793;0;-1;7.36;54
27/10/2022 10:20:29;27/10/2022 10:20:30;359633107827987;51.116652;71.521523;332;52;285;TRUE;0.272;0.36;-2.116;4;89;47;1688;0;-3;9.05;52
27/10/2022 10:20:34;27/10/2022 10:20:35;359633107827987;51.116848;71.520567;330;50;288;TRUE;0.176;0.218;-2.302;4;89;60;1682;0;2;14.4;52
27/10/2022 10:20:39;27/10/2022 10:20:42;359633107827987;51.116953;71.519608;332;50;282;TRUE;0.12;0.198;-2.104;4;89;48;1693;0;-2;9.64;51
27/10/2022 10:20:44;27/10/2022 10:20:46;359633107827987;51.11704;71.518433;340;51;282;TRUE;0.078;0.085;-2.228;4;89;72;1753;0;-4;13.74;54
27/10/2022 10:20:49;27/10/2022 10:20:50;359633107827987;51.117147;71.517438;345;54;284;TRUE;0.284;0.212;-2.164;4;89;52;1814;0;0;11.33;55
27/10/2022 10:20:54;27/10/2022 10:20:57;359633107827987;51.1173;71.516452;345;52;286;TRUE;0.134;0.149;-2.078;3;90;37;1814;0;3;8.16;54
27/10/2022 10:20:59;27/10/2022 10:21:01;359633107827987;51.117475;71.515477;346;50;285;TRUE;0.352;0.255;-2.219;3;90;16;1518;0;-4;3.08;50
27/10/2022 10:21:01;27/10/2022 10:21:03;359633107827987;51.117542;71.515138;347;42;286;TRUE;0.33;0.325;-2.161;3;90;21;1336;0;-3;3.54;43
27/10/2022 10:21:01;27/10/2022 10:21:03;359633107827987;51.117542;71.515138;347;42;286;TRUE;0.33;0.325;-2.161;3;90;21;1336;0;-3;3.54;43
27/10/2022 10:21:02;27/10/2022 10:21:07;359633107827987;51.117565;71.514993;348;38;287;TRUE;0.553;0.459;-2.247;3;90;21;1214;0;0;3.3;38
27/10/2022 10:21:02;27/10/2022 10:21:07;359633107827987;51.117565;71.514993;348;38;287;TRUE;0.553;0.459;-2.247;3;90;21;1214;0;0;3.3;38
27/10/2022 10:21:03;27/10/2022 10:21:09;359633107827987;51.117585;71.514865;349;33;287;TRUE;0.435;0.339;-2.082;3;90;23;1380;0;-3;3.48;31
27/10/2022 10:21:05;27/10/2022 10:21:07;359633107827987;51.117602;71.51476;349;28;290;TRUE;0.435;0.339;-2.082;3;90;23;1380;0;-3;3.48;31
27/10/2022 10:21:05;27/10/2022 10:21:07;359633107827987;51.117613;71.51468;350;28;291;TRUE;0.419;0.193;-2.101;3;90;23;1141;0;-1;3.25;24
27/10/2022 10:21:05;27/10/2022 10:21:07;359633107827987;51.117613;71.51468;350;22;291;TRUE;0.419;0.193;-2.101;3;90;23;1141;0;-1;3.25;24
27/10/2022 10:21:05;27/10/2022 10:21:07;359633107827987;51.117613;71.51468;350;22;291;TRUE;0.419;0.193;-2.101;3;90;23;1141;0;-1;3.25;24
27/10/2022 10:21:05;27/10/2022 10:21:09;359633107827987;51.117613;71.51468;350;22;291;TRUE;0.344;0.204;-2.085;3;90;24;936;0;-1;3.26;13
27/10/2022 10:21:05;27/10/2022 10:21:09;359633107827987;51.117613;71.51468;350;22;291;TRUE;0.344;0.204;-2.085;3;90;24;936;0;-1;3.26;13
27/10/2022 10:21:06;27/10/2022 10:21:09;359633107827987;51.117618;71.514615;350;17;289;TRUE;0.275;0.155;-2.031;3;90;33;933;0;0;3.24;7
27/10/2022 10:21:06;27/10/2022 10:21:09;359633107827987;51.117618;71.514615;350;17;289;TRUE;0.275;0.155;-2.031;3;90;33;933;0;0;3.24;7
27/10/2022 10:21:09;27/10/2022 10:21:12;359633107827987;51.117608;71.514547;350;10;263;TRUE;0.155;0.067;-2.006;3;90;34;782;0;0;3.1;0
27/10/2022 10:21:09;27/10/2022 10:21:10;359633107827987;51.117593;71.514562;351;0;263;TRUE;0.181;0.064;-2.007;3;90;34;782;0;0;3.1;0
27/10/2022 10:21:14;27/10/2022 10:21:17;359633107827987;51.11757;71.514588;351;0;263;TRUE;0.182;0.061;-1.991;3;90;33;750;0;-1;2.79;0
27/10/2022 10:21:18;27/10/2022 10:21:20;359633107827987;51.117538;71.51463;351;6;146;TRUE;0.183;0.075;-1.992;3;91;32;751;0;0;2.78;0
27/10/2022 10:21:19;27/10/2022 10:21:22;359633107827987;51.117535;71.514638;351;5;146;TRUE;0.146;0.053;-1.998;3;91;32;749;0;0;2.78;0
27/10/2022 10:21:24;27/10/2022 10:21:26;359633107827987;51.117535;71.514643;350;0;146;TRUE;0.184;0.075;-2.008;3;91;32;751;0;0;2.78;0
27/10/2022 10:21:29;27/10/2022 10:21:31;359633107827987;51.117535;71.514643;350;0;146;TRUE;0.179;0.072;-2.002;3;91;32;747;0;0;2.79;0
27/10/2022 10:21:34;27/10/2022 10:21:35;359633107827987;51.117535;71.514643;350;0;146;TRUE;-0.02;-0.038;-2.12;3;92;32;776;0;-2;2.74;0
27/10/2022 10:21:36;27/10/2022 10:21:38;359633107827987;51.117565;71.514588;349;13;262;TRUE;-0.026;0.223;-2.197;3;92;59;2435;0;6;22.29;22
27/10/2022 10:21:37;27/10/2022 10:21:39;359633107827987;51.117583;71.514502;349;18;279;TRUE;0.042;0.069;-2.2;3;92;69;2825;0;0;23.61;28
27/10/2022 10:21:39;27/10/2022 10:21:40;359633107827987;51.117613;71.514278;350;29;283;TRUE;0.062;-0.027;-2.188;3;91;100;2130;0;-1;25.94;34
27/10/2022 10:21:41;27/10/2022 10:21:46;359633107827987;51.117662;71.51398;351;39;279;TRUE;0.034;-0.102;-2.175;3;90;100;2180;0;-5;24.53;46
27/10/2022 10:21:44;27/10/2022 10:21:48;359633107827987;51.117775;71.513382;354;48;282;TRUE;0.103;0.017;-2.251;3;90;55;1716;0;0;15.2;50
27/10/2022 10:21:49;27/10/2022 10:21:51;359633107827987;51.117995;71.51238;357;48;285;TRUE;0.099;0.087;-2.053;3;90;64;1804;0;4;15.01;54
27/10/2022 10:21:54;27/10/2022 10:21:56;359633107827987;51.118217;71.511282;358;56;284;TRUE;0.313;0.293;-2.315;3;90;65;1902;0;2;13.77;59
27/10/2022 10:21:59;27/10/2022 10:22:01;359633107827987;51.118328;71.510208;361;52;281;TRUE;0.121;0.197;-2.178;3;91;16;1748;0;7;3.4;55
27/10/2022 10:22:04;27/10/2022 10:22:29;359633107827987;51.118442;71.509198;362;56;282;TRUE;0.119;0.186;-2.229;3;91;73;1876;0;0;12.48;57
27/10/2022 10:22:09;27/10/2022 10:22:38;359633107827987;51.118625;71.508072;363;55;284;TRUE;0.304;0.31;-2.155;3;91;41;1900;0;-1;9.49;58
27/10/2022 10:22:14;27/10/2022 10:22:38;359633107827987;51.118797;71.506972;362;55;284;TRUE;0.12;0.194;-2.281;3;90;42;1936;0;0;11.48;58
27/10/2022 10:22:19;27/10/2022 10:22:38;359633107827987;51.11897;71.505873;362;55;283;TRUE;0.276;0.34;-2.303;3;90;33;1959;0;0;7.53;58
27/10/2022 10:22:23;27/10/2022 10:24:06;359633107827987;51.119158;71.504962;363;65;288;TRUE;0.282;0.479;-2.124;3;90;16;1793;0;0;3.45;56
27/10/2022 10:22:24;27/10/2022 10:22:38;359633107827987;51.119202;71.504745;364;61;291;TRUE;0.354;0.396;-2.061;3;90;16;1793;0;0;3.45;56
27/10/2022 10:22:27;27/10/2022 10:24:06;359633107827987;51.119317;71.504148;365;54;290;TRUE;0.335;0.569;-2.127;3;90;21;1378;0;-5;3.71;45
27/10/2022 10:22:27;27/10/2022 10:24:06;359633107827987;51.119317;71.504148;365;54;290;TRUE;0.335;0.569;-2.127;3;90;21;1378;0;-5;3.71;45
27/10/2022 10:22:28;27/10/2022 10:24:06;359633107827987;51.11938;71.503953;365;56;294;TRUE;0.31;0.41;-2.093;3;90;21;1378;0;-5;3.71;45
27/10/2022 10:22:28;27/10/2022 10:24:06;359633107827987;51.11938;71.503953;365;56;294;TRUE;0.31;0.41;-2.093;3;90;21;1378;0;-5;3.71;45
27/10/2022 10:22:29;27/10/2022 10:22:38;359633107827987;51.1194;71.50381;365;48;293;TRUE;0.3;0.313;-2.139;3;90;21;1280;0;-3;3.3;39
